700258 01
9850A3 SIGNALTEK
001D79 SIGNAMAX
C42996,FC268C Signify
001B4C Signtech
0050DE SIGNUM
001604 Sigpro
58BDF9 Sigrand
F0264C Sigrist-Photometer
0000BA SIIG
0024A4 Siklu
002680 SIL3
3808FD Silca
0040CC SILCOM
AC1585 silergy
1CBCEC,84253F,004017,008092 silex
90EC77,00E0ED silicom
28840E,00006B,00033A,000A15,000B57,001E59,00235F,002452,003C84,00BE44,040D84,048727,04CD15,04E3E5,080069,086BD7,08B95F,08DDEB,08FD52,0C2A6F,0C4314,0CAE5F,0CEFF6,142D41,14B457,180DF9,18690A,187A3E,18DC12,1C34F1,1CC089,20A716,24D660,286847,287681,28DBA7,2C1165,30FB10,3410F4,3425B4,348D13,38398F,385B44,385CFB,3C2EF5,403059,403802,449FDA,44E2F8,486834,4C5BB3,4C97A1,50325F,540F57,54DCE9,58263A,583BC2,588CCF,588E81,5C0272,5C3AA2,5CC7C1,6083DA,60A423,60B647,60B763,60EFAB,64028F,680AE2,6C5CB1,6CA042,6CE4A4,6CFD22,705464,70AC08,70C59C,70D07E,781C9D,7C31FA,7CC6B6,804B50,842712,842E14,847127,84B4DB,84BA20,84FD27,880F62,881A14,88BA74,8C65A3,8C6FB9,8C73DA,8C8B48,8CF681,901F09,9035EA,90395E,90AB96,90FD9F,943469,94A081,94B216,94DEB8,94EC32,980C33,983268,A459BF,A46DD4,A49E69,A4E32E,B0C7DE,B0E8E8,B43522,B43A31,B48931,B4E3F9,B89734,BC026E,BC33AC,BC8D7E,C02CED,C09B9E,C4D8C8,CC36BB,CC86EC,CCCCCC,D44867,D44A85,D4FE28,D84606,D878F0,D87A3B,DC8E95,E07291,E0798D,E406BF,E40A75,E456AC,E8E07E,EC1BBD,ECF64C,F044D3,F074BF,F082C0,F0FD45,F4B3B1,F84477,FC4D6A,00C0AA,00E006 silicon
0018DD Silicondust
0016E1 SiliconStor
1816E8,B03829 Siliconware
5485C1 Siliconwaves
001251 SILINK
4C8ECC SILKAN
001350,001BBC,48EE07 Silver
78F7D0 Silverbrook
444A65 Silverflare
5011EB SilverNet
600F77 SilverPlus
549478 Silvershore
001860 SIM
68E154 SiMa
9C8888 Simac
381C4A,48E6C0,5C46B0 SIMCom
001FE7 Simet
FC5090 SIMEX
F8D756 Simm
48C862 Simo
001A08 Simoco
F41E26 Simon-Kaloi
945089 SimonsVoss
00003E SIMPACT
000794,000910,88BFD5,002005 Simple
001B23 SimpleComTools
0001C5 Simpler
F85128 SimpliSafe
000DD2,009072 Simrad
001B3A SIMS
0011AC Simtec
00021E SIMTEL
8886A0 Simton
009010 SIMULATION
0009C8 SINAGAWA
000F46 SINAR
0009E2 Sinbon
001821 SINDORICOH
5CFA5A Sinepower
00076E Sinetica
00122D SiNett
78CC2B SINEWY
0019E9 S-Information
001EB9 Sing
00254D Singapore
00117A Singim
001179 Singular
001B2E Sinkyo
E8BB3D Sino
7C6A8A SINOBONDER
001DAD Sinotech
60E6BC Sino-Telecom
2853E0 Sintela
D04CC1 SINTRONES
D4319D Sinwatec
F0BDF1 Sipod
0016C4 SiRF
00179E Sirit
000B9B,28AF0A,905C34 Sirius
001019 SIRONA
001E2E SIRTI
28E6E9 SIS
A845CD Siselectron
90A46A SISNET
ECE90B SISTEMA
24DAB6,A4E991 Sistemas
A043DB Sitael
0001AC Sitara
080064 Sitasys
94DB49 SITCORP
000CF6,64D1A3 Sitecom
000959 Sitecsoft
FC500C Sitehop
0030D8 SITEK
0001E4 Sitera
00132A Sitronics
DCF755 SITRONIK
44B412 SIUS
203AEF,D487CC Sivantos
30BB43 Sixi
000527 SJ
50FDD5,BC102F SJI
1CE89E,286BB4,3455E5,34FC99 SJIT
000C47,0017B2,10A743,3CD7DA,40D4BD,ACE42E SK
78467D SKAIChips
001222 Skardin
00E0E3 SK-ELEKTRONIK
0001B9,C4BD6A SKF
2C07F6,ECE2FD SKG
00047C Skidata
001A9D,50C9A0 Skipper
8C3C07 Skiva
001670 SKNET
5CA3EB SKODA
18399C Skorpios
000ECD SKOV
BCBC46 SKS
048B42 Skspruce
A00CA1 SKTB
38F32E,5C443E,60C5E6,880894,8C0DD9,98672E,D08A55,E88F16 Skullcandy
D42C3D,0019FB,00A388,04819B,04B86A,0CF9C0,140805,1C46D1,2047ED,24A7DC,38A6CE,3C457A,3C8994,3C9EC7,507043,6CA0B4,7050AF,783E53,7C4CA5,807215,80751F,900218,902106,9C31C3,A0BDCD,B03E51,B04530,B4BA9D,BC85D0,C03E0F,C0A36E,C46026,C8965A,C8DE41,D058FC,D452EE,D4DACD,D4F04A,E87640,FCD290 Sky
406E0F SKYASTAR
68F0D0,9C54DA,D0C193 SkyBell
34516F,78202E Skychers
380A0A Sky-City
001F87 Skydigital
381D14 Skydio
9CBD9D SkyDisk
4CCA53 Skyera
8430E5,E8CE06 SkyHawke
30EB1F Skylab
0025CD Skylane
9C45F0 SKYLARK
00167D Sky-Line
B0BC8E SkyMirr
306CBE Skymotion
4461DF Skyquad
00301D SKYSTREAM
A0B9ED Skytap
D8052E Skyviia
00167A,001A9A,14115D,141346,208B37,2C1875,2CCCE6,3050FD,309176,38FACA,5CC6D0,6C2CDC,708540,74FF4C,88CC45,989449,A089E4,C88F26,F44C70 Skyworth
14D5C6 slash
3C2763 SLE
801609,E023D7 Sleep
B0B32B Slican
000420 Slim
0013B6 Sling
000577,043A0D SM
0015BB,002520,0040AD SMA
AC9B84 Smak
000BB2 SMALLBIG
1C2156 Smappee
00305C SMAR
001982,B01886 SmarDTV
3CA8ED,000D23,000D5B,001FA8,0417B6,102CB1,2C402B,2C8D48,502A7E,8C8580,90BFD9,B8AE1C,BCFF21,000275,000516,001173,002602,38C9A9 smart
BCAF87 smartAC
001C0B SmartAnt
00301A SMARTBRIDGES
20D25F SmartCap
B40418 Smartchip
50A9DE Smartcom
4C627B SmartCow
9C95F8 SmartDoor
24D2CC SmartDrive
F00248 SmarteBuilding
20415A Smarteh
A45A1C smart-electronic
001799 SmarTire
34D712,B40B44 Smartisan
000EF3,E42771 Smartlabs
00177C Smartlink
0006C2,2872C5 Smartmatic
541031 SMARTO
94DE0E SmartOptics
00236A,3C9066,E82C6D SmartRG
40562D Smartron
000520,4018D7 Smartronix
AC8D14 Smartrove
00D091 SMARTSAN
001FB4 SmartShare
001FC3 SmartSynch
24FD5B SmartThings
0013BB Smartvue
00309B Smartware
001A99 Smarty
D4A425 SMAX
0004E2,000BC5,0013F7,00222D,0023C6,0026F3,004027,78CD8E,849D64,B89BC9,C4393A SMC
004048 SMD
CCCD64 SM-Electronic
18D5B6,1C4BB9 SMG
74CD0C Smith
7C3180 SMK
000190 SMK-M
240D6C SMND
049F06 Smobile
003001 SMP
0021CB SMS
008034,487B5E SMT
002231 SMT&C
98A40E Snap
143FC3,D46A91 SnapAV
000DE7 Snap-on
40C3C6 SnapRoute
E0E631 SNB
ECF6BD SNCF
C0885B SnD
00090A SnedFar
000581,002370 Snell
00D00C SNIJDER
140467 SNK
0060D0 SNMP
000413,1C7126 snom
44D267 Snorble
0004F5 SnowShore
001DC6 SNR
0005FF SNS
C86C9A SNUC
44D6E1 Snuza
001D53 S&O
002371 SOAM
18502A SOARNEX
000DEF,0080FF Soc
00229E Social
00002E,00407A SOCIETE
6897E8 Society
FCAFAC Socionext
00C01B SOCKET
00174A SOCOMEC
78FE41 Socus
001056 SODICK
00122C Soenen
001AFE SOFACREAL
0008DA SofaWare
000B48 sofrel
0011D1,001997,000067 Soft
003039 SOFTBOOK
0080B1,009089 SOFTCOM
000861 SoftEnergy
00182B Softier
000671 Softing
E0FFF7 Softiron
00601E SOFTLAB
0004D0,F83D4E Softlink
0007E4 SoftRadio
0010AD SOFTRONICS
001B3C,2817CB Software
0023F6 Softwell
D48FAA Sogecam
001BD1 SOGESTMATIC
000A01 SOHOware
00269B SOKRAT
984246 SOL
0009D0 Solacom
60843B Soladigm
000E74,001762,7CBAC6,F4E6D7,E8E98E Solar
D4A7EA Solar76
802DE1 Solarbridge
002702,84D6C5 SolarEdge
000A68,000F53 Solarflare
00D0F3 SOLARI
00244C Solartron
4C52EC SOLARWATT
DC3E51 Solberg
00008E SOLBOURNE
00C061 SOLECTEK
00119E,000B6D,0010E5 Solectron
58B961 SOLEM
000293,00246A,38F601,8C2FA6,C489ED,D40BB9,DCC101 Solid
F47ACC SolidFire
64D912 Solidica
ACA32F,C8D6B7 Solidigm
8CF3E7 solidotech
D063B4 SolidRun
00D0E5 SOLIDUM
F81D90 Solidwintech
0005D0 Solinet
001B30 Solitech
2CB0DF,0060C4 Soliton
0030F9 Sollae
00323A so-logic
000B7D,000FDF SOLOMON
0003C2 Solphone
00216D Soltech
001119 Solteras
500FC6 solum
000EB0 Solutions
0021EC Solutronic
000251 Soma
00D056 SOMAT
00C056 SOMELEC
4CC206 Somfy
0076B1 Somfy-Protect
3CDD89 SOMO
4011DC Sonance
587FB7 SONAR
8CE7B3 Sonardyne
D8ADDD Sonavation
303EAD Sonavox
0008C8 Soneticom
8C55BB Songwoo
004010,00C0E1 SONIC
000A97 SONICblue
A084CB SonicSensory
0006B1,18B169,C0EAE4,18C241,2CB8ED,FC395A,0017C5 Sonicwall
D0A4B1 Sonifex
0024A3,744DDC Sonim
000962 Sonitor
001989 Sonitrol
00208A SONIX
003093 Sonnet
000643 SONO
00150A Sonoa
84AAA4 SONoC
080090 SONOMA
000E58,347E5C,38420B,48A6B8,542A1B,5CAAFD,74CA60,7828CA,804AF2,949F3E,B8E937,C43875,F0F6C1,F85C24,00043C Sonos
0008FB SonoSite
38B12D Sonotronic
2C53D7,70661B,80283C,80C3BA Sonova
F80DF1 Sontex
001FB2 Sontheim
00106B SONUS
00014A,00041F,000AD9,000E07,000FDE,0012EE,001315,0013A9,0015C1,001620,0016B8,001813,001963,0019C5,001A75,001A80,001B59,001CA4,001D0D,001D28,001DBA,001E45,001EDC,001FA7,001FE4,00219E,002298,0022A6,002345,0023F1,00248D,0024BE,0024EF,0025E7,00D9D1,00E421,00EB2D,045D4B,04F778,080046,0C7043,0CFE45,104FA8,143FA6,18002D,1C7B21,205476,2421AB,280DFC,283F69,2840DD,2C97ED,2C9E00,2CCC44,3017C8,303926,307512,30A8DB,30F9ED,38184C,387862,3C01EF,3C0771,3C38F4,402BA1,4040A7,40B837,44746C,44D4E0,4C21D0,50B03B,54263D,544249,5453ED,54E6FD,58170C,581862,584822,5C843C,5C9666,5CB524,68286C,68764F,6C0E0D,6C23B9,6CB227,70662A,709E29,78843C,78C881,8099E7,8400D2,848EDF,84C7EA,84E657,88C9E8,8C6422,904748,90C115,94CE2C,94DB56,98FA2E,9C37CB,9C5CF9,A0E453,A8E3EE,AC800A,AC9B0A,B40AD8,B41F4D,B4527D,B4527E,B8F934,BC3329,BC60A7,BC6E64,C0151B,C43ABE,C84AA0,C863F1,D05162,D4389C,D4F7D5,D8D43C,E063E5,E86E3A,EC748C,F0BF97,F46412,F8461C,F84E17,F8D0AC,FC0FE6,FCF152,000095,702605,CC988B Sony
0080B4 SOPHIA
001A8C,7C5A1C,A89162,C84F86 Sophos
4CECEF Soraa
00600A SORD
000FDD SORDIN
485261 SOREEL
000872 Sorenson
000737 Soriya
0005C2,000E3F Soronti
94C014 Sorter
00A0CF SOTAS
006006 SOTEC
3C26D5 Sotera
001E02 Sougou
00121B,00149D,944F4C,CC6BF1 Sound
6CE0B0 SOUND4
A09D91 SoundBridge
000FD4 Soundcraft
00222A SoundEar
6C3C53 SoundHawk
2C72C3 Soundmatters
104369 Soundmax
00200A SOUR
0006B5,001F22,10E6AE,58F496 Source
F07765 Sourcefire
28BC18 SourcingOverseas
64C5AA South
00190B,00302A,00807E Southern
D046DC,D4D50D Southwest
000E16 SouthWing
88C3B3 SOVICO
001357 Soyal
CCE8AC SOYEA
000262,00502C,B824F0 Soyo
0026E9,B40566 SP
00010B,000DF7,00162E,002612,7093F8,00404F Space
0009CE SpaceBridge
00A0AA SPACELABS
10341B Spacelink
000DC0 Spagat
0017DA Spans
20E407 Spark
000E8E SparkLAN
00C0C7 SPARKTRUM
886076,886078 Sparnex
001785 Sparr
00087F SPAUN
4456B7 Spawn
5C3327 Spazio
B89EA6 SPB
00E02E SPC
0050EF SPE
04F9D9 Speaker
001F40 Speakercraft
00904D SPEC
002164,68122D Special
0080BA SPECIALIX
5CF207 Speco
0012E6 SPECTEC
00D09B SPECTEL
F42896 SPECTO
001254,0090A5,00A0D8,BCC61A Spectra
000035 SPECTRAGRAPHICS
00192E Spectral
00907A Spectralink
003089 Spectrapoint
0020F4 SPECTRIX
D8A534 Spectronix
000283,000674,0007D1,000E99,2C441B Spectrum
00D00F SPEECH
00133B,0080A5 Speed
0005D5 Speedcom
7CBF77,D823E0 SPEEDTECH
C49380 Speedytel
001D14 SPERADTONE
001407 Sperian
00D318 SPG
0007D3 SPGPrints
001C28 Sphairon
00E01B SPHERE
008056 SPHINX
90EA60 SPI
C4F464 Spica
0013D7 SPIDCOM
0000F2,080039 SPIDER
002448 SpiderCloud
001D50 SPINETIX
000410 Spinnaker
287184 Spire
00105E Spirent
0007D9 Splicecom
68536C SPnS
F41535 SPON
B8DF6B SpotCam
30E3D6 Spotify
4045DA Spreadtrum
000FA4 Sprecher
005019 SPRING
0CCFD1 SPRINGWAVE
28B4FB,900BC1 Sprocomm
B8F080 SPS
00A042 SPUR
00191B Sputnik
00506B SPX-ATEG
3492C2,445925,008067 Square
241A8C Squarehead
5C2316 Squirrels
00D06B SR
883612 SRC
082AD0 SRD
00144E SRISA
741489 SRT
002144 SS
00403F SSANGYONG
001648 SSD
000380 SSH
002427 SSI
7C3920 SSOMA
3481F4 SST
002573,A44AD3 ST
A4059E STA
8886C2 STABILO
FCE1D9 Stable
001399 STAC
001959 Staccato
2891D0,E036E3 Stage
000C36 S-Takaya
00601F STALLION
942197 Stalmart
788B77 Standar
00800F,00E029 STANDARD
0019B3,0026E1,080055,080056 Stanford
00A052 STANILITE
040067,0C6AE6,008059 Stanley
001260 Stanton
0000E7,000CB0,0019F1,0025C5,001162,004052 Star
00B0DF Starboard
001F2C Starbridge
E8F2E3 Starcor
0030F4 STARDOT
000547 Starent
000AAD Stargames
001063 STARGUIDE
588990,9C9C1D,A800E3 Starkey
38BC61 Starkoff
00268C StarLeaf
0021E6,984E97,0040BD Starlight
448312 Star-Net
001098 STARNET
0011E9 STARNEX
8CA2FD Starry
78482C START
E8EA6A StarTech
00405D STAR-TEK
EC79F2 Startel
001BC7 StarVedia
B88EC6 Stateless
64DC01 Static
00A0F3 STAUBLI
00128D STB
080015 STC
000D4A Steag
0040B7 STEALTH
001412 S-TEC
000A72 STEC
702F4B Steelcase
20AF1B,289A4B SteelSeries
30836B SteeRetail
50D274 Steffes
002047 STEINBRECHER
CCBD35 Steinel
D86960 Steinsvik
40618E Stella-Green
006018,0080B7 STELLAR
00037D Stellcom
B09AE2 STEMMER
B887A8,DC2F03 Step
78303B Stephen
684216 Steplock
6C6F18 Stereotaxis
787DF3,001936 Sterlite
BC0200 Stewart
ECE915 STI
742E4F Stienen
001FA6 Stilo
001E2D STIM
00252B Stirling
00257B STJ
200F92 STK
001C84,EC0482 STL
0080E1,40827B STMicroelectronics
10E77A,18E8EC,500F59,8082F5 STMicrolectronics
001E17 STN
00162D STNet
001139 STOEBER
001273 Stoke
0014E7 Stolinx
5CC41D Stone
001EE9 Stoneridge
587A4D Stonesoft
D093F8 Stonestreet
00029A,006085,888B5D,0010D4 Storage
C8208E Storagedata
000CA0 StorCase
64BE63 STORDIS
48AA5D Store
001519 StoreAge
00C03F STORES
001852 StorLink
000DB4 Stormshield
882E5A storONE
486FD2 StorSimple
00243F Storwize
0008A0 Stotz
7CEF61 STR
E8A7F2 sTraffic
B8DAF1 Strahlenschutz-
00076B Stralfors
00E001 STRAND
B08807 Strata
00D05E STRATABEAM
2CE310 Stratacache
00C043 STRATACOM
001541 StrataLight
A0E534 Stratec
00D07F STRATEGY
0004B6 Stratex
001BC6 Strato
0000A8,0004FC,00E009 Stratus
001859,0040CF Strawberry
000A1B Stream
FC8E6E StreamCCTV
001128 Streamit
0060EA StreamLogic
30595B streamnow
000F50 StreamScale
501E2D StreamUnlimited
000F45 Stretch
00065A,001933 Strix
0026A9,DCFAD5 Strong
F49C12 Structab
002235 Strukton
000DD1 Stryker
00A0DF STS
0008ED ST&T
18E288 STT
E457A8 Stuart
001724 Studer
000422,0040D7 Studio
78BEBD STULZ
002158 Style
983571 Sub10
5C2D08 Subeca
6C42AB Subscriber
80B269 Subtle
8079EF SUB-ZERO
0025F0 Suga
54B620 SUHDOL
0004AE Sullair
54112F Sulzer
002468,9C62AB,FC9BC6 Sumavision
EC97B2 SUMEC
00005F,0006C8,0008F6,000BA2,001CFC,0025DC,084EBF,44388C,846A66,A4DE26,001294 Sumitomo
0CC81F Summer
001723,2CCD43,00808A,C4AAA1 Summit
0005CC Sumtel
00057D,000E3E,004076,54E7D5,68A47D,A44B15,CCCC4E,0080F3 Sun
38DBBB Sunbow
0012DC SunCorp
0010ED SUNDANCE
A88D7B SunDroid
001C27 Sunell
C85663 Sunflex
000779 Sungil
000638,D496DF Sungjin
AC199F SUNGROW
40B6B1 SUNGSAM
002074 SUNGWOON
001643 Sunhillo
000C65 Sunin
001DDF,004279,042144,0CA694,2064DE,685932,6C4760,785EA2,98523D,B869C2,B8D50B,F8DF15,FCA89A,24C406,501B6A,505E5C,746859,9C5187 Sunitec
000A0A SUNIX
00141F SunKwang
801440 Sunlit
0013AC Sunmyung
001D54 Sunnic
000763 Sunniwell
00692D,08A5C8,14801F,204B22,2C43BE,48E533,54C57A,60313B,60D21C,886B44,AC567B Sunnovo
000665,DCD52A,000A69 Sunny
0025DD SUNNYTEK
001105,04D168,1C501E,ECEF17,FC4BBC Sunplus
0022F2 SunPower
000FF0 Sunray
6C5CDE SunReports
D0131E Sunrex
000ACD Sunrich
C88439,00D0DD Sunrise
18396E SUNSEA
001DF5,00E0D7 Sunshine
E47C65 Sunstar
E0AAB0 SUNTAILI
9C79AC Suntec
04DB8A Suntech
08006C SUNTEK
681D64 Sunwave
00161F SUNWAVETEC
0016D7 Sunways
C46237 sunweit
7061EE Sunwoda
000BB1,002590,003048,0CC47A,3CECEF,7CC255,905A08,AC1F6B,0040AC Super
000957 Supercaller
001E94 SUPERCOM
E86CDA Supercomputers
A0A65C,0080EC Supercomputing
0022B6 Superflow
006027 Superior
0001E5,000084,002065 Supernet
003006 SUPERPOWER
001446,0036FE SuperVision
7C6DA6 Superwave
001CF1 SUPoX
0017FC Suprema
00052C Supreme
D814D6 SURE
000244,00158A SURECOM
000021 SUREMAN
00129E,0015CB Surf
94885E Surfilter
00034F Sur-Gard
00049C Surgient
00803D SURIGIKEN
00104D SURTEC
9486D4 Surveillance
0CFD37 SUSE
0015F5 Sustainable
084857 Suteng
001C33 Sutron
E45614 Suttle
0022C6 Sutus
0C8CDC Suunto
604A1C SUYIN
001410,002718,0C6825,1C2E1B,5C24E2,706582,7C0C92,7CDD76,88123D,88CBA5,A0146D,AC11D3,C49A89,C4E5B1,C82E47,ECC57F,F86601,F8F0C5,C8711F Suzhou
D843ED,001AC9 Suzuken
000A20,98BC57 SVA
00070C SVA-Intrusion
00C06C SVEC
00031C Svenska
000A6A SVM
AC4FFC SVS-VISTEK
087BAA SVYAZKOMPLEKTSERVICE
08BA22 Swaive
BC51FE Swann
FC4499 Swarco
B8241A SWEDA
001A0C Swe-Dish
00160A SWEEX
00127C SWEGON
0054BD Swelaser
4C3329 Sweroam
9C44A6 SwiftTest
0018D6 Swirlnet
8C6078 Swissbit
001266,644214 Swisscom
001F50 Swissdis
5C335C Swissphone
001DAB SwissQual
000590 Swissvoice
00509B SWITCHCORE
0060A0 SWITCHED
000961 Switchgear
001E1C SWS
001851 SWsoft
001B6B Swyx
000B65,D843EA Sy
0006DC Syabas
001E0A Syba
0040E5 SYBUS
30EA26 Sycada
002054,009097,00D0D1 Sycamore
000B6C Sychip
28F606 Syes
A0C4A5 SYGN
00302C SYLANTRO
48BE2D Symanitron
000DD4,00A065,B4A984 Symantec
00D05A SYMBIONICS
D4CF37 Symbolic
080005 SYMBOLICS
14375E Symbotic
00216F SymCom
5435DF Symeo
000CD0 Symetrix
00602A SYMICRON
0000BF SYMMETRIC
0020FF SYMMETRICAL
00A069,00B0AE Symmetricom
00E0BC SYMON
001671 Symphox
0040FE SYMPLEX
0014C0 Symstream
001454 Symwave
001EA2 Symx
001C2C,001FEC,0091FA,002033 Synapse
00336C SynapSense
60F8F2 Synaptec
40498A Synapticon
80015C,90CC24,B402F2 Synaptics
F0FC65 SynaXG
00406F SYNC
E80C75 Syncbak
0016D5 Synccom
000F0C SYNCHRONIC
000558,0014A1 Synchronous
000F9A Synchrony
00606B,9C40CD Synclayer
503F56 Syncmold
000783 SynCom
0014BC SYNECTIC
0007C7 Synectics
000A36 Synelec
3C5F01 Synerchip
60B387 Synergics
001C53,002080,0080F6 Synergy
00403B SYNERJET
00803E SYNERNETICS
E0BB0C Synertau
000C7F synertronixx
001132,9009D0 Synology
00076F Synoptics
F8462D SYNTEC
F8F7FF SYN-TECH
00D017,5CF7C3,9492BC SYNTECH
00C0D2 SYNTELLECT
00003F SYNTREX
24D76B Syntronic
24A534 SynTrust
002559 Syphan
0011A6 Sypixx
1C0FCF Sypro
0022F6 Syracuse
000191 SYRED
0017BB Syrinx
001D34 SYRIS
3894E0,5447E8,7CA96B Syrotech
9C807D SYSCABLE
483D32 Syscor
046B1B SYSDINE
00406B SYSGEN
98588A SYSGRATION
00005A SysKonnect
D8A105 Syslane
00A010 SYSLOGIC
0013EB Sysmaster
00D040 SYSMATE
00066B Sysmex
080C0B SysMik
246278 sysmocom
000BB0 Sysnet
0453D5 Sysorex
0008B4 SYSPOL
0008A8,48C8B6 Systec
A8D0E3,008044 Systech
000BEB Systegra
000AA2 SYSTEK
002358 SYSTEL
883F0C,00010C,0005F4,00149F,0026C8,20FECD,001163,009060 system
DCC422 Systembase
0030AC Systeme
2C17E0 SYSTEMES
0040B2 SYSTEMFORSCHUNG
0003CB SystemGear
0040F8 SYSTEMHAUS
58FD20 Systemhouse
000913 SystemK
000809 Systemonic
000505,000E8D,681605,080058 Systems
889AFF,CCA150 SystemX
001493 Systimax
0090E0 SYSTRAN
08DFCB Systrome
C8A729 SYStronics
2C5A8D SYSTRONIK
000B1B Systronix
001C74 Syswan
000157 SYSWAVE
64DB81 Syszone
000010 SYTEK
5C64F3,BC0FB7 sywinkey
04A85A,0C9AE6,34D262,3CB43D,481CB9,4C43F6,58B858,60601F,68C95D,882985,8C5823,E031D0,E47A2C SZ
0017F0 SZCOM
0013D0,001016,001246,001B94,002023,002639,006096,0080E2,746630 t
10F49A,6420E0,9CFA96 T3
002089 T3PLUS
001698 T&A
000ECC Tableau
5CA178 TableTop
001376 Tabor
A012DB TABUCHI
0010AF,00185F,005006 TAC
004009 TACHIBANA
003009 Tachion
000967 Tachyon
9433DD Taco
000656 Tactel
A8A089 Tactical
EC3532 Tactrix
000A6B,0030B5,00106E,00A0C7 Tadiran
000E15 Tadlys
ECE512 tado
000083 TADPOLE
00172C TAEJIN
000B03 Taekwang
001166 Taelim
001EB6,00509A TAG
C438D3 TAGATEC
001858 TagMaster
0006D1,0015B8 Tahoe
0008B5 TAI
FC1607 Taian
0425E0,0475F9,145808,184593,240B88,2CDD95,38E3C5,403306,4C0617,4C8120,501B32,5088C7,5437BB,5C8C30,5CF9FD,60BD2C,64D954,6CC63B,743C18,784F24,8049BF,80AE3C,84C665,90032E,900A1A,A09B17,A41EE1,AC3728,B4265D,C448FA,C89CBB,D00ED9,D8B020,E03DA6,E4DADF,E8D0B9,ECA2A0,F06865,F49EEF,F80C58,F844E3,F86CE1,FC10C6 Taicang
00D0DA TAICOM
0026DF TaiDoc
000B78 TAIFATECH
00185D TAIGUEN
003082 TAIHAN
00051F,00181B Taijin
000565,84E327 Tailyn
28C914 Taimag
0090BB TAINET
F8DAF4 Taishan
001138 TAISHIN
000DCA Tait
00031D,000ABB,00144A,00182A,001B82,60CDC5,BC15A6,D89563,003091,00C0D7,60DC0D Taiwan
001E7C Taiwick
D88332 TaiXin
046E49 TaiYear
00037A,002258,00202D,48A493,8CD54A,AC3FA4,D44B5E Taiyo
001A48 Takacom
0004D6 Takagi
001DA8,50D6D7 Takahata
0003DA Takamisawa
0080BF,34543C TAKAOKA
00067D Takasago
0003D1 Takaya
001587 Takenaka
505065 TAKT
98DD5B TAKUMI
44D63D Talari
F02408,000066 Talaris
001F61,004038 Talent
B09134 Taleo
001EEB,DC0914 Talk-A-Phone
000F4D TalkSwitch
0013CC Tall
94C038 Tallac
5C18B5 Talon
0017FE TALOS
00E051 TALX
D0C42F Tamagawa
88E917 Tamaggo
00033B TAMI
F097E5 TAMIO
8818AE Tamron
18193F Tamtron
00C096 TAMURA
0022DF TAMUZ
00050F Tanaka
0011D0,0016A5,005060,00E02A Tandberg
08008E Tandem
D4522A TangoWiFi
C8EE08 TANGTOP
0013A8 Tanisys
001C0C TANITA
00255A Tantalus
002476 TAP
000D85 Tapwave
00D074 TAQUA
000A09 TaraCom
001432 Tarallax
04F17D Tarana
000A4A,00111B Targa
4C56DF Targus
8425A4 Tariox
981223 Tarmoc
0050DC TAS
001C4E TASA
9C220E TASCAN
001FAA Taseon
8CBE24 Tashang
001127 TASI
00D0CE TASKING
8C8E76 taskit
00033E Tateyama
38F33F TATSUNO
000A82 TATSUTA
0000A5,002031,0020B3,004075,00408E,00604F,008046,009043,00908B,00A080 Tattile
00803F,6C2316,AC6FBB TATUNG
00E0D9 TAZMO
640E36 TAZTAG
000A9B TB
8CCB14 TBS
7830F5 TBT
001EB7 TBTech
000166,B40832 TC
ACD9D6 tci
0000DD,000E1F,001C50,08C3B3,18ACC2,2CE032,345180,382656,3C591E,4887B8,4C14A3,4C4929,5C36B8,6C5AB5,800EA9,8C0F7E,987A9B,C07982,C87EA1,CCA12B,D065B3,D814DF TCL
345ABA tcloud
001D4E TCM
58D67A TCPlink
0C718C,0CBD51,18E3BC,1CCB99,20A90E,240A11,240DC2,289AFA,28BE03,2C532B,3CCB7C,3CEF42,405F7D,44A42D,4C0B3A,4C4E03,5C7776,60512C,6409AC,745C9F,841571,84D15A,889E33,8C99E6,905F2E,942790,9471AC,94D859,987800,9C4FCF,A06B4A,A8A198,B04519,B0E03C,B4695F,B844AE,BC9424,C82AF1,CCFD17,D09DAB,D428D5,D8E56D,DC9BD6,E0E62E,E42D02,E4E130,E88F6F,F03404,F05136,F0D08C TCT
000D8B T&D
00048F,6444D5 TD
0016D6,004083 TDA
1CB243 TDC
008098 TDK
0019F9,005065 TDK-Lambda
C80718 TDSi
0004CB Tdsoft
000149 TDT
BC6A16 tdvine
988EDD,BCAF91,CC912B TE
00022E,002600 TEAC
001A17 Teak
B030C8,000F27 Teal
000E06,58B0FE,A029BD,4CDF3D Team
0018D3 TEAMCAST
E0E6E3 TeamF1
0023C8 TEAM-R
181420 TEB
0018B3 TEC
001FED Tecan
EC26FB TECC
30D97F,80F1F1,9C7DC0 Tech4home
1C51B5 Techaya
E07F53 TECHBOARD
001A42 Techcity
1897FF TechFaith
001706 Techfaithwireless
08D34B Techman
94D299 Techmation
00136E Techmetro
5027C7 TECHNART
001F7B TechNexion
382A19 Technica
0006C9,000D73,0014FB,0024F8,24BA30,C8E42F,006059,00E005 Technical
008052 TECHNICALLY
F8FEA8 Technico
0015BF technicob
1CE4DD,2C301A,38F18F,F01628 Technicolor
0005ED Technikum
0008C9 TechniSat
3CCD5A Technische
082CED Technity
0005D9,0006E1,00121A,00238D,00E0B4 Techno
04FDE8 Technoalpin
001073 TECHNOBOX
0002C8 Technocom
00259F TechnoDigital
